"ano" "sigla_uf" "id_classe" "area"
"191" 1986 "MG" "48" 34.7712870593872
"192" 1986 "MS" "0" 4.40926283654785
"193" 1986 "MS" "3" 73030.1803580898
"194" 1986 "MS" "4" 52092.5735515717
"195" 1986 "MS" "9" 342.04855274555
"196" 1986 "MS" "11" 29953.1742511341
"197" 1986 "MS" "12" 30766.8801161707
"198" 1986 "MS" "15" 118334.280939198
"199" 1986 "MS" "20" 3.94467158477782
"200" 1986 "MS" "21" 36046.1386477661
"201" 1986 "MS" "23" 0.0033992427368164
"202" 1986 "MS" "24" 338.881616850411
"203" 1986 "MS" "25" 538.878553694459
"204" 1986 "MS" "29" 2.0171173895874
"205" 1986 "MS" "30" 0.420146880126953
"206" 1986 "MS" "33" 9275.5506853758
"207" 1986 "MS" "39" 5971.36233570876
"208" 1986 "MS" "41" 388.086093292109
"209" 1986 "MS" "47" 0.0132223089599609
"210" 1986 "MT" "0" 1.81524812841797
"211" 1986 "MT" "3" 510025.938746235
"212" 1986 "MT" "4" 181654.119789229
"213" 1986 "MT" "9" 0.0155259921875
"214" 1986 "MT" "11" 39507.4871530177
"215" 1986 "MT" "12" 34037.7564515935
"216" 1986 "MT" "15" 69465.3060963564
"217" 1986 "MT" "20" 2.4676131038208
"218" 1986 "MT" "21" 39235.7845868496
"219" 1986 "MT" "24" 547.709273269289
"220" 1986 "MT" "25" 1183.52639031921
"221" 1986 "MT" "29" 63.2729035586559
"222" 1986 "MT" "30" 97.3777529824827
"223" 1986 "MT" "33" 13461.807732584
"224" 1986 "MT" "39" 5986.22797539466
"225" 1986 "MT" "41" 7843.42980177854
"226" 1986 "PA" "0" 1.78336760699463
"227" 1986 "PA" "3" 1086483.39614716
"228" 1986 "PA" "4" 10821.6156338655
"229" 1986 "PA" "5" 2197.10146166902
"230" 1986 "PA" "9" 37.5408117072144
"231" 1986 "PA" "11" 7935.69516189319
"232" 1986 "PA" "12" 35449.1312430434
"233" 1986 "PA" "15" 60561.0112374387
